# Taux de cotisation vieillesse ANNÉE PAR ANNÉE, régime par régime
# source_id: openfisca_cotisations
#
# Les fiches de data/reference/regimes/ portent un taux par période
# législative — une moyenne de dix à vingt-sept ans, écrite comme telle
# dans leurs notes. Le droit a changé ce taux presque chaque année, et
# c'est lui qui alimente le compte notionnel. Le chargeur des fiches
# (CatalogueRegimes) découpe donc chaque période `plafonnee` de ces
# régimes selon cette table, année par année ; la moyenne de la fiche
# ne sert plus qu'aux années que la table ne couvre pas.
#
# mesure :
#   taux_plafonne              : salarié + employeur, sous plafond
#   part_salariale             : fraction du précédent supportée par le salarié
#   taux_deplafonne            : salarié + employeur, sur la totalité du salaire
#   part_salariale_deplafonnee : fraction du précédent supportée par le salarié
#
# Les non-salariés (cancava, organic, rsi) n'ont que les taux : ils
# paient tout, et la fiche le sait (part_salariale : 1). Les cultes
# (R. 382-89 et R. 382-90), Mayotte et Saint-Pierre-et-Miquelon suivent la
# série du régime général, dont leurs fiches recopiaient les moyennes.
#
# Écrit par scripts/verifier_donnees.py --appliquer depuis
# data/brut/openfisca_cotisations.json ; OpenFisca transcrit les
# décrets sans en être le producteur, d'où le niveau `haute`.
regime,annee,mesure,valeur,fiabilite
regime_general,1949,part_salariale_deplafonnee,0.000000,estimee
regime_general,1949,taux_deplafonne,0.000000,estimee
regime_general,1949,taux_plafonne,0.064762,estimee
regime_general,1950,part_salariale,0.375000,estimee
regime_general,1950,part_salariale_deplafonnee,0.000000,estimee
regime_general,1950,taux_deplafonne,0.000000,estimee
regime_general,1950,taux_plafonne,0.064762,estimee
regime_general,1951,part_salariale,0.375000,estimee
regime_general,1951,part_salariale_deplafonnee,0.000000,estimee
regime_general,1951,taux_deplafonne,0.000000,estimee
regime_general,1951,taux_plafonne,0.064762,estimee
regime_general,1952,part_salariale,0.375000,estimee
regime_general,1952,part_salariale_deplafonnee,0.000000,estimee
regime_general,1952,taux_deplafonne,0.000000,estimee
regime_general,1952,taux_plafonne,0.064762,estimee
regime_general,1953,part_salariale,0.375000,estimee
regime_general,1953,part_salariale_deplafonnee,0.000000,estimee
regime_general,1953,taux_deplafonne,0.000000,estimee
regime_general,1953,taux_plafonne,0.064762,estimee
regime_general,1954,part_salariale,0.375000,estimee
regime_general,1954,part_salariale_deplafonnee,0.000000,estimee
regime_general,1954,taux_deplafonne,0.000000,estimee
regime_general,1954,taux_plafonne,0.064762,estimee
regime_general,1955,part_salariale,0.375000,estimee
regime_general,1955,part_salariale_deplafonnee,0.000000,estimee
regime_general,1955,taux_deplafonne,0.000000,estimee
regime_general,1955,taux_plafonne,0.064762,estimee
regime_general,1956,part_salariale,0.375000,estimee
regime_general,1956,part_salariale_deplafonnee,0.000000,estimee
regime_general,1956,taux_deplafonne,0.000000,estimee
regime_general,1956,taux_plafonne,0.064762,estimee
regime_general,1957,part_salariale,0.375000,estimee
regime_general,1957,part_salariale_deplafonnee,0.000000,estimee
regime_general,1957,taux_deplafonne,0.000000,estimee
regime_general,1957,taux_plafonne,0.064762,estimee
regime_general,1958,part_salariale,0.375000,estimee
regime_general,1958,part_salariale_deplafonnee,0.000000,estimee
regime_general,1958,taux_deplafonne,0.000000,estimee
regime_general,1958,taux_plafonne,0.064762,estimee
regime_general,1959,part_salariale,0.324324,estimee
regime_general,1959,part_salariale_deplafonnee,0.000000,estimee
regime_general,1959,taux_deplafonne,0.000000,estimee
regime_general,1959,taux_plafonne,0.074881,estimee
regime_general,1960,part_salariale,0.324324,estimee
regime_general,1960,part_salariale_deplafonnee,0.000000,estimee
regime_general,1960,taux_deplafonne,0.000000,estimee
regime_general,1960,taux_plafonne,0.074881,estimee
regime_general,1961,part_salariale,0.307692,estimee
regime_general,1961,part_salariale_deplafonnee,0.000000,estimee
regime_general,1961,taux_deplafonne,0.000000,estimee
regime_general,1961,taux_plafonne,0.078929,estimee
regime_general,1962,part_salariale,0.296296,estimee
regime_general,1962,part_salariale_deplafonnee,0.000000,estimee
regime_general,1962,taux_deplafonne,0.000000,estimee
regime_general,1962,taux_plafonne,0.081964,estimee
regime_general,1963,part_salariale,0.296296,estimee
regime_general,1963,part_salariale_deplafonnee,0.000000,estimee
regime_general,1963,taux_deplafonne,0.000000,estimee
regime_general,1963,taux_plafonne,0.081964,estimee
regime_general,1964,part_salariale,0.296296,estimee
regime_general,1964,part_salariale_deplafonnee,0.000000,estimee
regime_general,1964,taux_deplafonne,0.000000,estimee
regime_general,1964,taux_plafonne,0.081964,estimee
regime_general,1965,part_salariale,0.296296,estimee
regime_general,1965,part_salariale_deplafonnee,0.000000,estimee
regime_general,1965,taux_deplafonne,0.000000,estimee
regime_general,1965,taux_plafonne,0.081964,estimee
regime_general,1966,part_salariale,0.285714,estimee
regime_general,1966,part_salariale_deplafonnee,0.000000,estimee
regime_general,1966,taux_deplafonne,0.000000,estimee
regime_general,1966,taux_plafonne,0.085000,estimee
regime_general,1967,part_salariale,0.352941,haute
regime_general,1967,part_salariale_deplafonnee,0.000000,haute
regime_general,1967,taux_deplafonne,0.000000,haute
regime_general,1967,taux_plafonne,0.085000,haute
regime_general,1968,part_salariale,0.352941,haute
regime_general,1968,part_salariale_deplafonnee,0.000000,haute
regime_general,1968,taux_deplafonne,0.000000,haute
regime_general,1968,taux_plafonne,0.085000,haute
regime_general,1969,part_salariale,0.352941,haute
regime_general,1969,part_salariale_deplafonnee,0.000000,haute
regime_general,1969,taux_deplafonne,0.000000,haute
regime_general,1969,taux_plafonne,0.085000,haute
regime_general,1970,part_salariale,0.342857,haute
regime_general,1970,part_salariale_deplafonnee,0.000000,haute
regime_general,1970,taux_deplafonne,0.000000,haute
regime_general,1970,taux_plafonne,0.087500,haute
regime_general,1971,part_salariale,0.342857,haute
regime_general,1971,part_salariale_deplafonnee,0.000000,haute
regime_general,1971,taux_deplafonne,0.000000,haute
regime_general,1971,taux_plafonne,0.087500,haute
regime_general,1972,part_salariale,0.342857,haute
regime_general,1972,part_salariale_deplafonnee,0.000000,haute
regime_general,1972,taux_deplafonne,0.000000,haute
regime_general,1972,taux_plafonne,0.087500,haute
regime_general,1973,part_salariale,0.342857,haute
regime_general,1973,part_salariale_deplafonnee,0.000000,haute
regime_general,1973,taux_deplafonne,0.000000,haute
regime_general,1973,taux_plafonne,0.087500,haute
regime_general,1974,part_salariale,0.292683,haute
regime_general,1974,part_salariale_deplafonnee,0.000000,haute
regime_general,1974,taux_deplafonne,0.000000,haute
regime_general,1974,taux_plafonne,0.102500,haute
regime_general,1975,part_salariale,0.292683,haute
regime_general,1975,part_salariale_deplafonnee,0.000000,haute
regime_general,1975,taux_deplafonne,0.000000,haute
regime_general,1975,taux_plafonne,0.102500,haute
regime_general,1976,part_salariale,0.309417,haute
regime_general,1976,part_salariale_deplafonnee,0.000000,haute
regime_general,1976,taux_deplafonne,0.000000,haute
regime_general,1976,taux_plafonne,0.111500,haute
regime_general,1977,part_salariale,0.309417,haute
regime_general,1977,part_salariale_deplafonnee,0.000000,haute
regime_general,1977,taux_deplafonne,0.000000,haute
regime_general,1977,taux_plafonne,0.111500,haute
regime_general,1978,part_salariale,0.309417,haute
regime_general,1978,part_salariale_deplafonnee,0.000000,haute
regime_general,1978,taux_deplafonne,0.000000,haute
regime_general,1978,taux_plafonne,0.111500,haute
regime_general,1979,part_salariale,0.364341,haute
regime_general,1979,part_salariale_deplafonnee,0.000000,haute
regime_general,1979,taux_deplafonne,0.000000,haute
regime_general,1979,taux_plafonne,0.129000,haute
regime_general,1980,part_salariale,0.364341,haute
regime_general,1980,part_salariale_deplafonnee,0.000000,haute
regime_general,1980,taux_deplafonne,0.000000,haute
regime_general,1980,taux_plafonne,0.129000,haute
regime_general,1981,part_salariale,0.364341,haute
regime_general,1981,part_salariale_deplafonnee,0.000000,haute
regime_general,1981,taux_deplafonne,0.000000,haute
regime_general,1981,taux_plafonne,0.129000,haute
regime_general,1982,part_salariale,0.364341,haute
regime_general,1982,part_salariale_deplafonnee,0.000000,haute
regime_general,1982,taux_deplafonne,0.000000,haute
regime_general,1982,taux_plafonne,0.129000,haute
regime_general,1983,part_salariale,0.364341,haute
regime_general,1983,part_salariale_deplafonnee,0.000000,haute
regime_general,1983,taux_deplafonne,0.000000,haute
regime_general,1983,taux_plafonne,0.129000,haute
regime_general,1984,part_salariale,0.410072,haute
regime_general,1984,part_salariale_deplafonnee,0.000000,haute
regime_general,1984,taux_deplafonne,0.000000,haute
regime_general,1984,taux_plafonne,0.139000,haute
regime_general,1985,part_salariale,0.410072,haute
regime_general,1985,part_salariale_deplafonnee,0.000000,haute
regime_general,1985,taux_deplafonne,0.000000,haute
regime_general,1985,taux_plafonne,0.139000,haute
regime_general,1986,part_salariale,0.438356,haute
regime_general,1986,part_salariale_deplafonnee,0.000000,haute
regime_general,1986,taux_deplafonne,0.000000,haute
regime_general,1986,taux_plafonne,0.146000,haute
regime_general,1987,part_salariale,0.445946,haute
regime_general,1987,part_salariale_deplafonnee,0.000000,haute
regime_general,1987,taux_deplafonne,0.000000,haute
regime_general,1987,taux_plafonne,0.148000,haute
regime_general,1988,part_salariale,0.445946,haute
regime_general,1988,part_salariale_deplafonnee,0.000000,haute
regime_general,1988,taux_deplafonne,0.000000,haute
regime_general,1988,taux_plafonne,0.148000,haute
regime_general,1989,part_salariale,0.481013,haute
regime_general,1989,part_salariale_deplafonnee,0.000000,haute
regime_general,1989,taux_deplafonne,0.000000,haute
regime_general,1989,taux_plafonne,0.158000,haute
regime_general,1990,part_salariale,0.481013,haute
regime_general,1990,part_salariale_deplafonnee,0.000000,haute
regime_general,1990,taux_deplafonne,0.000000,haute
regime_general,1990,taux_plafonne,0.158000,haute
regime_general,1991,part_salariale,0.444068,haute
regime_general,1991,part_salariale_deplafonnee,0.000000,haute
regime_general,1991,taux_deplafonne,0.016000,haute
regime_general,1991,taux_plafonne,0.147500,haute
regime_general,1992,part_salariale,0.444068,haute
regime_general,1992,part_salariale_deplafonnee,0.000000,haute
regime_general,1992,taux_deplafonne,0.016000,haute
regime_general,1992,taux_plafonne,0.147500,haute
regime_general,1993,part_salariale,0.444068,haute
regime_general,1993,part_salariale_deplafonnee,0.000000,haute
regime_general,1993,taux_deplafonne,0.016000,haute
regime_general,1993,taux_plafonne,0.147500,haute
regime_general,1994,part_salariale,0.444068,haute
regime_general,1994,part_salariale_deplafonnee,0.000000,haute
regime_general,1994,taux_deplafonne,0.016000,haute
regime_general,1994,taux_plafonne,0.147500,haute
regime_general,1995,part_salariale,0.444068,haute
regime_general,1995,part_salariale_deplafonnee,0.000000,haute
regime_general,1995,taux_deplafonne,0.016000,haute
regime_general,1995,taux_plafonne,0.147500,haute
regime_general,1996,part_salariale,0.444068,haute
regime_general,1996,part_salariale_deplafonnee,0.000000,haute
regime_general,1996,taux_deplafonne,0.016000,haute
regime_general,1996,taux_plafonne,0.147500,haute
regime_general,1997,part_salariale,0.444068,haute
regime_general,1997,part_salariale_deplafonnee,0.000000,haute
regime_general,1997,taux_deplafonne,0.016000,haute
regime_general,1997,taux_plafonne,0.147500,haute
regime_general,1998,part_salariale,0.444068,haute
regime_general,1998,part_salariale_deplafonnee,0.000000,haute
regime_general,1998,taux_deplafonne,0.016000,haute
regime_general,1998,taux_plafonne,0.147500,haute
regime_general,1999,part_salariale,0.444068,haute
regime_general,1999,part_salariale_deplafonnee,0.000000,haute
regime_general,1999,taux_deplafonne,0.016000,haute
regime_general,1999,taux_plafonne,0.147500,haute
regime_general,2000,part_salariale,0.444068,haute
regime_general,2000,part_salariale_deplafonnee,0.000000,haute
regime_general,2000,taux_deplafonne,0.016000,haute
regime_general,2000,taux_plafonne,0.147500,haute
regime_general,2001,part_salariale,0.444068,haute
regime_general,2001,part_salariale_deplafonnee,0.000000,haute
regime_general,2001,taux_deplafonne,0.016000,haute
regime_general,2001,taux_plafonne,0.147500,haute
regime_general,2002,part_salariale,0.444068,haute
regime_general,2002,part_salariale_deplafonnee,0.000000,haute
regime_general,2002,taux_deplafonne,0.016000,haute
regime_general,2002,taux_plafonne,0.147500,haute
regime_general,2003,part_salariale,0.444068,haute
regime_general,2003,part_salariale_deplafonnee,0.000000,haute
regime_general,2003,taux_deplafonne,0.016000,haute
regime_general,2003,taux_plafonne,0.147500,haute
regime_general,2004,part_salariale,0.444068,haute
regime_general,2004,part_salariale_deplafonnee,0.058824,haute
regime_general,2004,taux_deplafonne,0.017000,haute
regime_general,2004,taux_plafonne,0.147500,haute
regime_general,2005,part_salariale,0.444068,haute
regime_general,2005,part_salariale_deplafonnee,0.058824,haute
regime_general,2005,taux_deplafonne,0.017000,haute
regime_general,2005,taux_plafonne,0.147500,haute
regime_general,2006,part_salariale,0.444816,haute
regime_general,2006,part_salariale_deplafonnee,0.058824,haute
regime_general,2006,taux_deplafonne,0.017000,haute
regime_general,2006,taux_plafonne,0.149500,haute
regime_general,2007,part_salariale,0.444816,haute
regime_general,2007,part_salariale_deplafonnee,0.058824,haute
regime_general,2007,taux_deplafonne,0.017000,haute
regime_general,2007,taux_plafonne,0.149500,haute
regime_general,2008,part_salariale,0.444816,haute
regime_general,2008,part_salariale_deplafonnee,0.058824,haute
regime_general,2008,taux_deplafonne,0.017000,haute
regime_general,2008,taux_plafonne,0.149500,haute
regime_general,2009,part_salariale,0.444816,haute
regime_general,2009,part_salariale_deplafonnee,0.058824,haute
regime_general,2009,taux_deplafonne,0.017000,haute
regime_general,2009,taux_plafonne,0.149500,haute
regime_general,2010,part_salariale,0.444816,haute
regime_general,2010,part_salariale_deplafonnee,0.058824,haute
regime_general,2010,taux_deplafonne,0.017000,haute
regime_general,2010,taux_plafonne,0.149500,haute
regime_general,2011,part_salariale,0.444816,haute
regime_general,2011,part_salariale_deplafonnee,0.058824,haute
regime_general,2011,taux_deplafonne,0.017000,haute
regime_general,2011,taux_plafonne,0.149500,haute
regime_general,2012,part_salariale,0.445545,haute
regime_general,2012,part_salariale_deplafonnee,0.058824,haute
regime_general,2012,taux_deplafonne,0.017000,haute
regime_general,2012,taux_plafonne,0.151500,haute
regime_general,2013,part_salariale,0.445545,haute
regime_general,2013,part_salariale_deplafonnee,0.058824,haute
regime_general,2013,taux_deplafonne,0.017000,haute
regime_general,2013,taux_plafonne,0.151500,haute
regime_general,2014,part_salariale,0.445902,haute
regime_general,2014,part_salariale_deplafonnee,0.125000,haute
regime_general,2014,taux_deplafonne,0.020000,haute
regime_general,2014,taux_plafonne,0.152500,haute
regime_general,2015,part_salariale,0.446254,haute
regime_general,2015,part_salariale_deplafonnee,0.142857,haute
regime_general,2015,taux_deplafonne,0.021000,haute
regime_general,2015,taux_plafonne,0.153500,haute
regime_general,2016,part_salariale,0.446602,haute
regime_general,2016,part_salariale_deplafonnee,0.159091,haute
regime_general,2016,taux_deplafonne,0.022000,haute
regime_general,2016,taux_plafonne,0.154500,haute
regime_general,2017,part_salariale,0.446602,haute
regime_general,2017,part_salariale_deplafonnee,0.173913,haute
regime_general,2017,taux_deplafonne,0.023000,haute
regime_general,2017,taux_plafonne,0.154500,haute
regime_general,2018,part_salariale,0.446602,haute
regime_general,2018,part_salariale_deplafonnee,0.173913,haute
regime_general,2018,taux_deplafonne,0.023000,haute
regime_general,2018,taux_plafonne,0.154500,haute
regime_general,2019,part_salariale,0.446602,haute
regime_general,2019,part_salariale_deplafonnee,0.173913,haute
regime_general,2019,taux_deplafonne,0.023000,haute
regime_general,2019,taux_plafonne,0.154500,haute
regime_general,2020,part_salariale,0.446602,haute
regime_general,2020,part_salariale_deplafonnee,0.173913,haute
regime_general,2020,taux_deplafonne,0.023000,haute
regime_general,2020,taux_plafonne,0.154500,haute
regime_general,2021,part_salariale,0.446602,haute
regime_general,2021,part_salariale_deplafonnee,0.173913,haute
regime_general,2021,taux_deplafonne,0.023000,haute
regime_general,2021,taux_plafonne,0.154500,haute
regime_general,2022,part_salariale,0.446602,haute
regime_general,2022,part_salariale_deplafonnee,0.173913,haute
regime_general,2022,taux_deplafonne,0.023000,haute
regime_general,2022,taux_plafonne,0.154500,haute
regime_general,2023,part_salariale,0.446602,haute
regime_general,2023,part_salariale_deplafonnee,0.173913,haute
regime_general,2023,taux_deplafonne,0.023000,haute
regime_general,2023,taux_plafonne,0.154500,haute
regime_general,2024,part_salariale,0.446602,haute
regime_general,2024,part_salariale_deplafonnee,0.165289,haute
regime_general,2024,taux_deplafonne,0.024200,haute
regime_general,2024,taux_plafonne,0.154500,haute
regime_general,2025,part_salariale,0.446602,haute
regime_general,2025,part_salariale_deplafonnee,0.165289,haute
regime_general,2025,taux_deplafonne,0.024200,haute
regime_general,2025,taux_plafonne,0.154500,haute
regime_general,2026,part_salariale,0.446602,haute
regime_general,2026,part_salariale_deplafonnee,0.159363,haute
regime_general,2026,taux_deplafonne,0.025100,haute
regime_general,2026,taux_plafonne,0.154500,haute
rsi,2006,taux_plafonne,0.166500,haute
rsi,2007,taux_plafonne,0.166500,haute
rsi,2008,taux_plafonne,0.166500,haute
rsi,2009,taux_plafonne,0.166500,haute
rsi,2010,taux_plafonne,0.166500,haute
rsi,2011,taux_plafonne,0.166500,haute
rsi,2012,taux_plafonne,0.168500,haute
rsi,2013,taux_plafonne,0.168500,haute
rsi,2014,taux_deplafonne,0.002000,haute
rsi,2014,taux_plafonne,0.169500,haute
rsi,2015,taux_deplafonne,0.003500,haute
rsi,2015,taux_plafonne,0.170500,haute
rsi,2016,taux_deplafonne,0.005000,haute
rsi,2016,taux_plafonne,0.171500,haute
rsi,2017,taux_deplafonne,0.006000,haute
rsi,2017,taux_plafonne,0.171500,haute
